,index,id,rank,country_full,country_abrv,total_points,previous_points,rank_change,confederation,rank_date,Year
1027,2022,43829,122,Myanmar,MYA,9,9,3,AFC,1994-09-13,1994
1028,2023,1882218,123,Antigua and Barbuda,ATG,9,9,3,CONCACAF,1994-09-13,1994
1029,2024,43908,124,Haiti,HAI,9,9,3,CONCACAF,1994-09-13,1994
1030,2025,43884,125,Sudan,SDN,9,7,7,CAF,1994-09-13,1994
1031,2026,43865,126,Liberia,LBR,8,6,10,CAF,1994-09-13,1994
1032,2027,43816,127,Indonesia,IDN,8,8,2,AFC,1994-09-13,1994
1033,2028,43814,110,Hong Kong,HKG,12,12,3,AFC,1994-09-13,1994
1034,2029,43958,120,Luxembourg,LUX,10,10,4,UEFA,1994-09-13,1994
1035,2030,43842,109,Yemen,YEM,12,12,3,AFC,1994-09-13,1994
1036,2031,43886,89,Tanzania,TAN,17,13,10,CAF,1994-09-13,1994
1037,2032,43857,107,Ethiopia,ETH,12,11,7,CAF,1994-09-13,1994
1038,2033,43809,129,Bangladesh,BAN,8,8,3,AFC,1994-09-13,1994
1039,2034,43847,90,Burkina Faso,BFA,16,13,10,CAF,1994-09-13,1994
1040,2035,43898,91,Bermuda,BER,16,17,2,CONCACAF,1994-09-13,1994
1041,2036,43808,92,Bahrain,BHR,15,15,1,AFC,1994-09-13,1994
1042,2037,43978,93,New Zealand,NZL,15,17,5,OFC,1994-09-13,1994
1043,2038,43827,94,Malaysia,MAS,15,15,1,AFC,1994-09-13,1994
1044,2039,43919,95,Suriname,SUR,15,15,3,CONCACAF,1994-09-13,1994
1045,2040,43838,96,Syria,SYR,14,14,0,AFC,1994-09-13,1994
1046,2041,43977,108,Fiji,FIJ,12,14,14,OFC,1994-09-13,1994
1047,2042,43931,97,Venezuela,VEN,14,14,2,CONMEBOL,1994-09-13,1994
1048,2043,43820,99,Jordan,JOR,14,14,1,AFC,1994-09-13,1994
1049,2044,43947,100,Georgia,GEO,13,8,24,UEFA,1994-09-13,1994
1050,2045,43859,101,Gambia,GAM,13,12,7,CAF,1994-09-13,1994
1051,2046,43932,102,Albania,ALB,13,13,1,UEFA,1994-09-13,1994
1052,2047,43867,103,Madagascar,MAD,13,13,1,CAF,1994-09-13,1994
1053,2048,43915,104,Puerto Rico,PUR,12,12,1,CONCACAF,1994-09-13,1994
1054,2049,44000,105,North Macedonia,MKD,12,10,12,UEFA,1994-09-13,1994
1055,2050,43873,106,Mozambique,MOZ,12,12,3,CAF,1994-09-13,1994
1056,2051,43896,98,Barbados,BRB,14,14,1,CONCACAF,1994-09-13,1994
1057,2052,43937,130,Belarus,BLR,8,4,12,UEFA,1994-09-13,1994
1058,2053,43836,88,Singapore,SIN,18,18,1,AFC,1994-09-13,1994
1059,2054,43837,132,Sri Lanka,SRI,7,8,4,AFC,1994-09-13,1994
1060,2055,43850,156,Cabo Verde,CPV,2,2,3,CAF,1994-09-13,1994
1061,2056,43824,157,Laos,LAO,2,2,3,AFC,1994-09-13,1994
1062,2057,43980,158,Solomon Islands,SOL,2,2,3,OFC,1994-09-13,1994
1063,2058,43903,159,Dominican Republic,DOM,1,1,3,CONCACAF,1994-09-13,1994
1064,2059,43866,160,Libya,LBY,1,1,3,CAF,1994-09-13,1994
1065,2060,43810,161,Brunei Darussalam,BRU,1,1,3,AFC,1994-09-13,1994
1066,2061,43913,162,Nicaragua,NCA,1,1,2,CONCACAF,1994-09-13,1994
1067,2062,43813,163,Chinese Taipei,TPE,0,0,2,AFC,1994-09-13,1994
1068,2063,43828,155,Maldives,MDV,2,2,3,AFC,1994-09-13,1994
1069,2064,43851,164,Central African Republic,CTA,0,0,2,CAF,1994-09-13,1994
1070,2065,43902,166,Cuba,CUB,0,0,2,CONCACAF,1994-09-13,1994
1071,2066,43833,167,Philippines,PHI,0,0,0,AFC,1994-09-13,1994
1072,2067,43856,168,Equatorial Guinea,EQG,0,0,2,CAF,1994-09-13,1994
1073,2068,43982,169,Vanuatu,VAN,0,0,1,OFC,1994-09-13,1994
1074,2069,43894,170,Aruba,ARU,0,0,1,CONCACAF,1994-09-13,1994
1075,2070,43852,171,Chad,CHA,0,0,1,CAF,1994-09-13,1994
1076,2071,43916,171,St. Kitts and Nevis,SKN,0,0,1,CONCACAF,1994-09-13,1994
1077,2072,43826,171,Macau,MAC,0,0,1,AFC,1994-09-13,1994
1078,2073,43880,165,Seychelles,SEY,0,0,2,CAF,1994-09-13,1994
1079,2074,43830,131,Nepal,NEP,8,8,2,AFC,1994-09-13,1994
1080,2075,43956,154,Liechtenstein,LIE,2,2,3,UEFA,1994-09-13,1994
1081,2076,43994,151,Azerbaijan,AZE,3,0,19,UEFA,1994-09-13,1994
1082,2077,43966,133,San Marino,SMR,7,7,3,UEFA,1994-09-13,1994
1083,2078,43905,134,Grenada,GRN,7,7,3,CONCACAF,1994-09-13,1994
1084,2079,44036,135,Moldova,MDA,6,3,14,UEFA,1994-09-13,1994
1085,2080,43914,135,Panama,PAN,6,6,1,CONCACAF,1994-09-13,1994
1086,2081,43918,137,St. Vincent / Grenadines,VIN,6,7,4,CONCACAF,1994-09-13,1994
1087,2082,43845,138,Benin,BEN,6,6,1,CAF,1994-09-13,1994
1088,2083,43906,139,Guatemala,GUA,6,6,4,CONCACAF,1994-09-13,1994
1089,2084,43870,141,Mauritania,MTN,5,3,9,CAF,1994-09-13,1994
1090,2085,43874,153,Namibia,NAM,3,0,8,CAF,1994-09-13,1994
1091,2086,43933,142,Armenia,ARM,5,1,17,UEFA,1994-09-13,1994
1092,2087,43981,143,Tahiti,TAH,5,5,4,OFC,1994-09-13,1994
1093,2088,43900,145,Cayman Islands,CAY,4,4,4,CONCACAF,1994-09-13,1994
1094,2089,43841,146,Vietnam,VIE,4,4,3,AFC,1994-09-13,1994
1095,2090,43864,147,Lesotho,LES,4,4,3,CAF,1994-09-13,1994
1096,2091,43907,148,Guyana,GUY,4,4,3,CONCACAF,1994-09-13,1994
1097,2092,43917,149,St. Lucia,LCA,3,4,3,CONCACAF,1994-09-13,1994
1098,2093,43846,150,Botswana,BOT,3,3,2,CAF,1994-09-13,1994
1099,2094,43832,151,Pakistan,PAK,3,4,4,AFC,1994-09-13,1994
1100,2095,43871,143,Mauritius,MRI,5,5,3,CAF,1994-09-13,1994
1101,2096,43863,86,Kenya,KEN,18,19,4,CAF,1994-09-13,1994
1102,2097,43984,48,Israel,ISR,34,32,4,UEFA,1994-09-13,1994
1103,2098,43920,85,Trinidad and Tobago,TRI,18,19,2,CONCACAF,1994-09-13,1994
1104,2099,43854,23,Côte d'Ivoire,CIV,47,45,1,CAF,1994-09-13,1994
1105,2100,43963,24,Portugal,POR,46,45,1,UEFA,1994-09-13,1994
1106,2101,43855,25,Egypt,EGY,45,45,1,CAF,1994-09-13,1994
1107,2102,43860,26,Ghana,GHA,44,43,2,CAF,1994-09-13,1994
1108,2103,43888,27,Tunisia,TUN,43,42,4,CAF,1994-09-13,1994
1109,2104,43849,28,Cameroon,CMR,43,44,1,CAF,1994-09-13,1994
1110,2105,43835,29,Saudi Arabia,KSA,43,43,0,AFC,1994-09-13,1994
1111,2106,43872,30,Morocco,MAR,42,43,0,CAF,1994-09-13,1994
1112,2107,43891,21,Zambia,ZAM,49,48,0,CAF,1994-09-13,1994
1113,2108,43967,31,Scotland,SCO,42,40,2,UEFA,1994-09-13,1994
1114,2109,43962,33,Poland,POL,40,41,1,UEFA,1994-09-13,1994
1115,2110,43974,34,Wales,WAL,40,39,1,UEFA,1994-09-13,1994
1116,2111,43995,35,Czech Republic,CZE,40,35,9,UEFA,1994-09-13,1994
1117,2112,43930,36,Uruguay,URU,39,47,13,CONMEBOL,1994-09-13,1994
1118,2113,43951,37,Iceland,ISL,39,35,5,UEFA,1994-09-13,1994
1119,2114,43822,38,Korea Republic,KOR,39,39,2,AFC,1994-09-13,1994
1120,2115,43972,39,Turkey,TUR,38,31,18,UEFA,1994-09-13,1994
1121,2116,43934,40,Austria,AUT,38,38,3,UEFA,1994-09-13,1994
1122,2117,43949,32,Greece,GRE,42,40,2,UEFA,1994-09-13,1994
1123,2118,43819,41,Japan,JPN,37,38,3,AFC,1994-09-13,1994
1124,2119,43946,20,France,FRA,50,53,4,UEFA,1994-09-13,1994
1125,2120,43942,18,England,ENG,51,52,0,UEFA,1994-09-13,1994
1126,2121,43910,86,Jamaica,JAM,18,19,6,CONCACAF,1994-09-13,1994
1127,2122,43924,1,Brazil,BRA,66,65,0,CONMEBOL,1994-09-13,1994
1128,2123,43954,2,Italy,ITA,62,63,0,UEFA,1994-09-13,1994
1129,2124,43970,3,Sweden,SWE,62,61,0,UEFA,1994-09-13,1994
1130,2125,43948,4,Germany,GER,61,61,0,UEFA,1994-09-13,1994
1131,2126,43960,5,Netherlands,NED,61,61,0,UEFA,1994-09-13,1994
1132,2127,43969,6,Spain,ESP,60,60,0,UEFA,1994-09-13,1994
1133,2128,43964,7,Romania,ROU,58,58,0,UEFA,1994-09-13,1994
1134,2129,43935,19,Belgium,BEL,51,50,1,UEFA,1994-09-13,1994
1135,2130,43961,8,Norway,NOR,57,58,0,UEFA,1994-09-13,1994
1136,2131,43876,10,Nigeria,NGA,56,56,0,CAF,1994-09-13,1994
1137,2132,43971,11,Switzerland,SUI,56,56,0,UEFA,1994-09-13,1994
1138,2133,43953,12,Republic of Ireland,IRL,54,54,1,UEFA,1994-09-13,1994
1139,2134,43941,13,Denmark,DEN,53,55,1,UEFA,1994-09-13,1994
1140,2135,43936,14,Bulgaria,BUL,53,53,0,UEFA,1994-09-13,1994
1141,2136,43926,15,Colombia,COL,53,53,2,CONMEBOL,1994-09-13,1994
1142,2137,43911,16,Mexico,MEX,52,53,1,CONCACAF,1994-09-13,1994
1143,2138,43965,17,Russia,RUS,52,52,2,UEFA,1994-09-13,1994
1144,2139,43922,9,Argentina,ARG,57,57,0,CONMEBOL,1994-09-13,1994
1145,2140,44002,42,Slovakia,SVK,36,35,1,UEFA,1994-09-13,1994
1146,2141,43921,22,USA,USA,48,48,0,CONCACAF,1994-09-13,1994
1147,2142,43923,44,Bolivia,BOL,36,36,3,CONMEBOL,1994-09-13,1994
1148,2143,43883,67,South Africa,RSA,24,21,7,CAF,1994-09-13,1994
1149,2144,43904,68,El Salvador,SLV,23,23,2,CONCACAF,1994-09-13,1994
1150,2145,43968,69,Slovenia,SVN,23,21,6,UEFA,1994-09-13,1994
1151,2146,43955,70,Latvia,LVA,23,18,16,UEFA,1994-09-13,1994
1152,2147,43834,71,Qatar,QAT,23,23,4,AFC,1994-09-13,1994
1153,2148,43939,72,Cyprus,CYP,23,22,1,UEFA,1994-09-13,1994
1154,2149,43938,73,Croatia,CRO,23,16,17,UEFA,1994-09-13,1994
1155,2150,43875,74,Niger,NIG,23,20,2,CAF,1994-09-13,1994
1156,2151,43959,66,Malta,MLT,24,23,3,UEFA,1994-09-13,1994
1157,2152,43858,75,Gabon,GAB,23,24,11,CAF,1994-09-13,1994
1158,2153,43821,77,Korea DPR,PRK,23,23,7,AFC,1994-09-13,1994
1159,2154,43823,78,Kuwait,KUW,22,22,5,AFC,1994-09-13,1994
1160,2155,43973,79,Ukraine,UKR,21,20,0,UEFA,1994-09-13,1994
1161,2156,43831,80,Oman,OMA,20,20,3,AFC,1994-09-13,1994
1162,2157,43928,81,Paraguay,PAR,20,27,23,CONMEBOL,1994-09-13,1994
1163,2158,43839,82,Thailand,THA,19,19,1,AFC,1994-09-13,1994
1164,2159,43975,83,Yugoslavia,YUG,18,20,5,UEFA,1994-09-13,1994
1165,2160,43925,43,Chile,CHI,36,36,3,CONMEBOL,1994-09-13,1994
1166,2161,43818,76,Iraq,IRQ,23,23,8,AFC,1994-09-13,1994
1167,2162,43929,65,Peru,PER,24,22,7,CONMEBOL,1994-09-13,1994
1168,2163,43868,84,Malawi,MWI,18,18,1,CAF,1994-09-13,1994
1169,2164,43817,63,IR Iran,IRN,24,24,0,AFC,1994-09-13,1994
1170,2165,43881,64,Sierra Leone,SLE,24,24,1,CAF,1994-09-13,1994
1171,2166,43892,46,Zimbabwe,ZIM,35,34,3,CAF,1994-09-13,1994
1172,2167,43945,47,Finland,FIN,35,34,2,UEFA,1994-09-13,1994
1173,2168,43869,49,Mali,MLI,33,33,1,CAF,1994-09-13,1994
1174,2169,43843,50,Algeria,ALG,32,34,2,CAF,1994-09-13,1994
1175,2170,43909,51,Honduras,HON,32,32,0,CONCACAF,1994-09-13,1994
1176,2171,43976,52,Australia,AUS,32,34,5,AFC,1994-09-13,1994
1177,2172,43927,53,Ecuador,ECU,32,34,7,CONMEBOL,1994-09-13,1994
1178,2173,43950,54,Hungary,HUN,32,31,1,UEFA,1994-09-13,1994
1179,2174,43952,45,Northern Ireland,NIR,35,37,6,UEFA,1994-09-13,1994
1180,2175,43901,56,Costa Rica,CRC,31,31,2,CONCACAF,1994-09-13,1994
1181,2176,43899,57,Canada,CAN,30,31,4,CONCACAF,1994-09-13,1994
1182,2177,43957,58,Lithuania,LTU,28,18,26,UEFA,1994-09-13,1994
1183,2178,43840,59,United Arab Emirates,UAE,28,26,0,AFC,1994-09-13,1994
1184,2179,43890,60,Zaire,ZAI,26,26,0,CAF,1994-09-13,1994
1185,2180,43861,61,Guinea,GUI,26,26,0,CAF,1994-09-13,1994
1186,2181,43812,62,China PR,CHN,24,24,0,AFC,1994-09-13,1994
1187,2182,43879,55,Senegal,SEN,31,31,1,CAF,1994-09-13,1994
1188,2183,1882218,129,Antigua and Barbuda,ATG,9,9,6,CONCACAF,1994-10-25,1994
1189,2184,43862,117,Guinea-Bissau,GNB,12,11,2,CAF,1994-10-25,1994
1190,2185,43844,116,Angola,ANG,12,12,5,CAF,1994-10-25,1994
1191,2186,43932,113,Albania,ALB,12,13,11,UEFA,1994-10-25,1994
1192,2187,43884,114,Sudan,SDN,12,9,11,CAF,1994-10-25,1994
1193,2188,43977,118,Fiji,FIJ,12,12,10,OFC,1994-10-25,1994
1194,2189,43853,112,Congo,CGO,12,11,0,CAF,1994-10-25,1994
1195,2190,43857,115,Ethiopia,ETH,12,12,8,CAF,1994-10-25,1994
1196,2191,43943,119,Estonia,EST,11,11,3,UEFA,1994-10-25,1994
1197,2192,43885,123,Swaziland,SWZ,11,11,6,CAF,1994-10-25,1994
1198,2193,43937,121,Belarus,BLR,11,8,9,UEFA,1994-10-25,1994
1199,2194,43848,122,Burundi,BDI,11,11,7,CAF,1994-10-25,1994
1200,2195,44036,124,Moldova,MDA,10,6,11,UEFA,1994-10-25,1994
1201,2196,43809,125,Bangladesh,BAN,10,8,4,AFC,1994-10-25,1994
1202,2197,43958,126,Luxembourg,LUX,10,10,6,UEFA,1994-10-25,1994
1203,2198,43825,127,Lebanon,LBN,10,10,6,AFC,1994-10-25,1994
1204,2199,43915,111,Puerto Rico,PUR,12,12,7,CONCACAF,1994-10-25,1994
1205,2200,43865,128,Liberia,LBR,9,8,2,CAF,1994-10-25,1994
1206,2201,43829,120,Myanmar,MYA,11,9,2,AFC,1994-10-25,1994
1207,2202,43867,110,Madagascar,MAD,13,13,7,CAF,1994-10-25,1994
1208,2203,43889,101,Uganda,UGA,14,11,17,CAF,1994-10-25,1994
1209,2204,44000,108,North Macedonia,MKD,13,12,3,UEFA,1994-10-25,1994
1210,2205,44004,130,Turkmenistan,TKM,9,0,0,AFC,1994-10-25,1994
1211,2206,43836,89,Singapore,SIN,18,18,1,AFC,1994-10-25,1994
1212,2207,43920,90,Trinidad and Tobago,TRI,17,18,5,CONCACAF,1994-10-25,1994
1213,2208,43886,90,Tanzania,TAN,17,17,1,CAF,1994-10-25,1994
1214,2209,43975,92,Yugoslavia,YUG,17,18,9,UEFA,1994-10-25,1994
1215,2210,43847,93,Burkina Faso,BFA,16,16,3,CAF,1994-10-25,1994
1216,2211,43887,94,Togo,TOG,16,11,20,CAF,1994-10-25,1994
1217,2212,43814,95,Hong Kong,HKG,15,12,15,AFC,1994-10-25,1994
1218,2213,43931,109,Venezuela,VEN,13,14,12,CONMEBOL,1994-10-25,1994
1219,2214,43898,96,Bermuda,BER,15,16,5,CONCACAF,1994-10-25,1994
1220,2215,43873,98,Mozambique,MOZ,15,12,8,CAF,1994-10-25,1994
1221,2216,43842,100,Yemen,YEM,14,12,9,AFC,1994-10-25,1994
1222,2217,43838,102,Syria,SYR,14,14,6,AFC,1994-10-25,1994
1223,2218,43896,103,Barbados,BRB,14,14,5,CONCACAF,1994-10-25,1994
1224,2219,43815,104,India,IND,14,11,9,AFC,1994-10-25,1994
1225,2220,43820,105,Jordan,JOR,14,14,6,AFC,1994-10-25,1994
1226,2221,43947,106,Georgia,GEO,13,13,6,UEFA,1994-10-25,1994
1227,2222,43859,107,Gambia,GAM,13,13,6,CAF,1994-10-25,1994
1228,2223,43978,97,New Zealand,NZL,15,15,4,OFC,1994-10-25,1994
1229,2224,43908,131,Haiti,HAI,9,9,7,CONCACAF,1994-10-25,1994
1230,2225,43863,87,Kenya,KEN,18,18,1,CAF,1994-10-25,1994
1231,2226,43816,133,Indonesia,IDN,8,8,6,AFC,1994-10-25,1994
1232,2227,43824,158,Laos,LAO,2,2,1,AFC,1994-10-25,1994
1233,2228,43850,159,Cabo Verde,CPV,2,2,3,CAF,1994-10-25,1994
1234,2229,43980,160,Solomon Islands,SOL,2,2,2,OFC,1994-10-25,1994
1235,2230,43903,161,Dominican Republic,DOM,1,1,2,CONCACAF,1994-10-25,1994
1236,2231,43810,162,Brunei Darussalam,BRU,1,1,1,AFC,1994-10-25,1994
1237,2232,43866,163,Libya,LBY,1,1,3,CAF,1994-10-25,1994
1238,2233,43913,164,Nicaragua,NCA,1,1,2,CONCACAF,1994-10-25,1994
1239,2234,43813,165,Chinese Taipei,TPE,0,0,2,AFC,1994-10-25,1994
1240,2235,43828,157,Maldives,MDV,2,2,2,AFC,1994-10-25,1994
1241,2236,43851,166,Central African Republic,CTA,0,0,2,CAF,1994-10-25,1994
1242,2237,43880,167,Seychelles,SEY,0,0,2,CAF,1994-10-25,1994
1243,2238,43902,169,Cuba,CUB,0,0,3,CONCACAF,1994-10-25,1994
1244,2239,43856,170,Equatorial Guinea,EQG,0,0,2,CAF,1994-10-25,1994
1245,2240,43982,170,Vanuatu,VAN,0,0,1,OFC,1994-10-25,1994
1246,2241,43894,172,Aruba,ARU,0,0,2,CONCACAF,1994-10-25,1994
1247,2242,43852,173,Chad,CHA,0,0,2,CAF,1994-10-25,1994
1248,2243,43916,173,St. Kitts and Nevis,SKN,0,0,2,CONCACAF,1994-10-25,1994
1249,2244,43826,173,Macau,MAC,0,0,2,AFC,1994-10-25,1994
1250,2245,43833,167,Philippines,PHI,0,0,0,AFC,1994-10-25,1994
1251,2246,43956,156,Liechtenstein,LIE,3,2,2,UEFA,1994-10-25,1994
1252,2247,43832,155,Pakistan,PAK,3,3,4,AFC,1994-10-25,1994
1253,2248,43917,154,St. Lucia,LCA,3,3,5,CONCACAF,1994-10-25,1994
1254,2249,43966,134,San Marino,SMR,8,7,1,UEFA,1994-10-25,1994
1255,2250,43830,135,Nepal,NEP,8,8,4,AFC,1994-10-25,1994
1256,2251,43837,136,Sri Lanka,SRI,7,7,4,AFC,1994-10-25,1994
1257,2252,43870,137,Mauritania,MTN,7,5,4,CAF,1994-10-25,1994
1258,2253,43874,138,Namibia,NAM,7,3,15,CAF,1994-10-25,1994
1259,2254,43905,139,Grenada,GRN,7,7,5,CONCACAF,1994-10-25,1994
1260,2255,43914,140,Panama,PAN,6,6,5,CONCACAF,1994-10-25,1994
1261,2256,43933,141,Armenia,ARM,6,5,1,UEFA,1994-10-25,1994
1262,2257,43918,142,St. Vincent / Grenadines,VIN,6,6,5,CONCACAF,1994-10-25,1994
1263,2258,43845,143,Benin,BEN,6,6,5,CAF,1994-10-25,1994
1264,2259,43906,144,Guatemala,GUA,5,6,5,CONCACAF,1994-10-25,1994
1265,2260,43871,145,Mauritius,MRI,5,5,2,CAF,1994-10-25,1994
1266,2261,43981,147,Tahiti,TAH,5,5,4,OFC,1994-10-25,1994
1267,2262,43900,148,Cayman Islands,CAY,4,4,3,CONCACAF,1994-10-25,1994
1268,2263,43841,149,Vietnam,VIE,4,4,3,AFC,1994-10-25,1994
1269,2264,43994,150,Azerbaijan,AZE,4,3,1,UEFA,1994-10-25,1994
1270,2265,43864,151,Lesotho,LES,4,4,4,CAF,1994-10-25,1994
1271,2266,43907,152,Guyana,GUY,4,4,4,CONCACAF,1994-10-25,1994
1272,2267,43846,153,Botswana,BOT,4,3,3,CAF,1994-10-25,1994
1273,2268,43944,132,Faroe Islands,FRO,9,8,4,UEFA,1994-10-25,1994
1274,2269,43910,87,Jamaica,JAM,18,18,1,CONCACAF,1994-10-25,1994
1275,2270,43919,99,Suriname,SUR,14,15,4,CONCACAF,1994-10-25,1994
1276,2271,43928,85,Paraguay,PAR,20,20,4,CONMEBOL,1994-10-25,1994
1277,2272,43921,23,USA,USA,48,48,1,CONCACAF,1994-10-25,1994
1278,2273,43855,24,Egypt,EGY,47,45,1,CAF,1994-10-25,1994
1279,2274,43963,25,Portugal,POR,47,46,1,UEFA,1994-10-25,1994
1280,2275,43860,26,Ghana,GHA,45,44,0,CAF,1994-10-25,1994
1281,2276,43835,27,Saudi Arabia,KSA,44,43,2,AFC,1994-10-25,1994
1282,2277,43967,28,Scotland,SCO,44,42,3,UEFA,1994-10-25,1994
1283,2278,43849,29,Cameroon,CMR,43,43,1,CAF,1994-10-25,1994
1284,2279,43888,30,Tunisia,TUN,43,43,3,CAF,1994-10-25,1994
1285,2280,43854,22,Côte d'Ivoire,CIV,48,47,1,CAF,1994-10-25,1994
1286,2281,43949,31,Greece,GRE,43,42,1,UEFA,1994-10-25,1994
1287,2282,43872,33,Morocco,MAR,41,42,3,CAF,1994-10-25,1994
1288,2283,43972,34,Turkey,TUR,40,38,5,UEFA,1994-10-25,1994
1289,2284,43822,35,Korea Republic,KOR,40,39,3,AFC,1994-10-25,1994
1290,2285,43962,36,Poland,POL,40,40,3,UEFA,1994-10-25,1994
1291,2286,43819,37,Japan,JPN,40,37,4,AFC,1994-10-25,1994
1292,2287,43930,38,Uruguay,URU,39,39,2,CONMEBOL,1994-10-25,1994
1293,2288,43952,39,Northern Ireland,NIR,38,35,6,UEFA,1994-10-25,1994
1294,2289,43974,40,Wales,WAL,38,40,6,UEFA,1994-10-25,1994
1295,2290,43995,32,Czech Republic,CZE,41,40,3,UEFA,1994-10-25,1994
1296,2291,43934,41,Austria,AUT,38,38,1,UEFA,1994-10-25,1994
1297,2292,43935,21,Belgium,BEL,49,51,2,UEFA,1994-10-25,1994
1298,2293,43946,19,France,FRA,51,50,1,UEFA,1994-10-25,1994
1299,2294,43924,1,Brazil,BRA,66,66,0,CONMEBOL,1994-10-25,1994
1300,2295,43954,2,Italy,ITA,62,62,0,UEFA,1994-10-25,1994
1301,2296,43970,3,Sweden,SWE,61,62,0,UEFA,1994-10-25,1994
1302,2297,43948,4,Germany,GER,61,61,0,UEFA,1994-10-25,1994
1303,2298,43960,5,Netherlands,NED,60,61,0,UEFA,1994-10-25,1994
1304,2299,43969,6,Spain,ESP,59,60,0,UEFA,1994-10-25,1994
1305,2300,43971,7,Switzerland,SUI,57,56,4,UEFA,1994-10-25,1994
1306,2301,43964,8,Romania,ROU,57,58,1,UEFA,1994-10-25,1994
1307,2302,43891,20,Zambia,ZAM,50,49,1,CAF,1994-10-25,1994
1308,2303,43922,9,Argentina,ARG,57,57,0,CONMEBOL,1994-10-25,1994
1309,2304,43953,11,Republic of Ireland,IRL,56,54,1,UEFA,1994-10-25,1994
1310,2305,43876,12,Nigeria,NGA,55,56,2,CAF,1994-10-25,1994
1311,2306,43941,13,Denmark,DEN,54,53,0,UEFA,1994-10-25,1994
1312,2307,43965,14,Russia,RUS,54,52,3,UEFA,1994-10-25,1994
1313,2308,43926,15,Colombia,COL,53,53,0,CONMEBOL,1994-10-25,1994
1314,2309,43936,16,Bulgaria,BUL,53,53,2,UEFA,1994-10-25,1994
1315,2310,43942,17,England,ENG,52,51,1,UEFA,1994-10-25,1994
1316,2311,43911,18,Mexico,MEX,52,52,2,CONCACAF,1994-10-25,1994
1317,2312,43961,10,Norway,NOR,56,57,2,UEFA,1994-10-25,1994
1318,2313,44002,42,Slovakia,SVK,37,36,0,UEFA,1994-10-25,1994
1319,2314,43827,86,Malaysia,MAS,19,15,8,AFC,1994-10-25,1994
1320,2315,43923,44,Bolivia,BOL,37,36,0,CONMEBOL,1994-10-25,1994
1321,2316,43938,67,Croatia,CRO,26,23,6,UEFA,1994-10-25,1994
1322,2317,43881,68,Sierra Leone,SLE,26,24,4,CAF,1994-10-25,1994
1323,2318,43883,69,South Africa,RSA,26,24,2,CAF,1994-10-25,1994
1324,2319,43959,70,Malta,MLT,24,24,4,UEFA,1994-10-25,1994
1325,2320,43929,71,Peru,PER,24,24,6,CONMEBOL,1994-10-25,1994
1326,2321,43955,72,Latvia,LVA,24,23,2,UEFA,1994-10-25,1994
1327,2322,43968,73,Slovenia,SVN,24,23,4,UEFA,1994-10-25,1994
1328,2323,43939,75,Cyprus,CYP,23,23,3,UEFA,1994-10-25,1994
1329,2324,43890,66,Zaire,ZAI,26,26,6,CAF,1994-10-25,1994
1330,2325,43875,76,Niger,NIG,23,23,2,CAF,1994-10-25,1994
1331,2326,43868,78,Malawi,MWI,23,18,6,CAF,1994-10-25,1994
1332,2327,43858,79,Gabon,GAB,22,23,4,CAF,1994-10-25,1994
1333,2328,43821,80,Korea DPR,PRK,22,23,3,AFC,1994-10-25,1994
1334,2329,43973,81,Ukraine,UKR,21,21,2,UEFA,1994-10-25,1994
1335,2330,43839,82,Thailand,THA,21,19,0,AFC,1994-10-25,1994
1336,2331,43818,83,Iraq,IRQ,21,23,7,AFC,1994-10-25,1994
1337,2332,43808,84,Bahrain,BHR,21,15,8,AFC,1994-10-25,1994
1338,2333,43812,43,China PR,CHN,37,24,19,AFC,1994-10-25,1994
1339,2334,44005,77,Uzbekistan,UZB,23,0,0,AFC,1994-10-25,1994
1340,2335,43831,65,Oman,OMA,27,20,15,AFC,1994-10-25,1994
1341,2336,43904,74,El Salvador,SLV,23,23,6,CONCACAF,1994-10-25,1994
1342,2337,43861,63,Guinea,GUI,28,26,2,CAF,1994-10-25,1994
1343,2338,43951,45,Iceland,ISL,37,39,8,UEFA,1994-10-25,1994
1344,2339,43817,64,IR Iran,IRN,27,24,1,AFC,1994-10-25,1994
1345,2340,43823,47,Kuwait,KUW,35,22,31,AFC,1994-10-25,1994
1346,2341,43945,48,Finland,FIN,34,35,1,UEFA,1994-10-25,1994
1347,2342,43869,49,Mali,MLI,34,33,0,CAF,1994-10-25,1994
1348,2343,43976,50,Australia,AUS,33,32,2,AFC,1994-10-25,1994
1349,2344,43984,51,Israel,ISR,33,34,3,UEFA,1994-10-25,1994
1350,2345,43950,52,Hungary,HUN,33,32,2,UEFA,1994-10-25,1994
1351,2346,43879,53,Senegal,SEN,33,31,2,CAF,1994-10-25,1994
1352,2347,43840,54,United Arab Emirates,UAE,33,28,5,AFC,1994-10-25,1994
1353,2348,43925,46,Chile,CHI,36,36,3,CONMEBOL,1994-10-25,1994
1354,2349,43901,62,Costa Rica,CRC,28,31,6,CONCACAF,1994-10-25,1994
1355,2350,43909,56,Honduras,HON,32,32,5,CONCACAF,1994-10-25,1994
1356,2351,43927,57,Ecuador,ECU,32,32,4,CONMEBOL,1994-10-25,1994
1357,2352,43843,58,Algeria,ALG,31,32,8,CAF,1994-10-25,1994
1358,2353,43899,59,Canada,CAN,30,30,2,CONCACAF,1994-10-25,1994
1359,2354,43834,60,Qatar,QAT,29,23,11,AFC,1994-10-25,1994
1360,2355,43957,61,Lithuania,LTU,28,28,3,UEFA,1994-10-25,1994
